Insert[54]: 30
Search[55]: 76
Insert[55]: 29
Search[56]: 75
Insert[56]: 30
Search[57]: 111
Insert[57]: 30
Search[58]: 85
Insert[58]: 29
Search[59]: 106
Insert[59]: 30
Search[60]: 88
Insert[60]: 30
Search[61]: 107
Insert[61]: 30
Search[62]: 85
Insert[62]: 30
Search[63]: 74
Insert[63]: 29
Search[64]: 92
Insert[64]: 30
Search[65]: 61
Insert[65]: 29
Search[66]: 71
Insert[66]: 30
Search[67]: 84
Insert[67]: 30
Search[68]: 205
Insert[68]: 29
Search[69]: 100
Insert[69]: 29
Search[70]: 77
Insert[70]: 29
Search[71]: 97
Insert[71]: 30
Search[72]: 106
Insert[72]: 30
Search[73]: 89
Insert[73]: 30
Search[74]: 101
Insert[74]: 30
Search[75]: 114
Insert[75]: 29
Search[76]: 118
Insert[76]: 29
Search[77]: 134
Insert[77]: 30
Search[78]: 114
Insert[78]: 30
Search[79]: 114
Insert[79]: 30
Search[80]: 93
Insert[80]: 30
Search[81]: 144
Insert[81]: 30
Search[82]: 73
Insert[82]: 233
Search[83]: 69
Insert[83]: 31
Search[84]: 79
Insert[84]: 176
Search[85]: 94
Insert[85]: 30
Search[86]: 75
Insert[86]: 30
Search[87]: 62
Insert[87]: 30
Search[88]: 74
Insert[88]: 30
Search[89]: 77
Insert[89]: 30
Search[90]: 63
Insert[90]: 29
Search[91]: 60
Insert[91]: 30
Search[92]: 102
Insert[92]: 30
Search[93]: 95
Insert[93]: 30
Search[94]: 84
Insert[94]: 30
Search[95]: 81
Insert[95]: 30
Search[96]: 61
Insert[96]: 29
Search[97]: 62
Insert[97]: 30
Search[98]: 74
Insert[98]: 30
Search[99]: 71
Insert[99]: 293
Search[100]: 72
Insert[100]: 30
Search[101]: 63
Insert[101]: 175
Search[102]: 73
Insert[102]: 30
Search[103]: 72
Insert[103]: 30
Search[104]: 63
Insert[104]: 30
Search[105]: 72
Insert[105]: 29
Search[106]: 71
Insert[106]: 30
Search[107]: 61
Insert[107]: 30
Search[108]: 81
Insert[108]: 29
Search[109]: 63
Insert[109]: 30
Search[110]: 71
Insert[110]: 30
Search[111]: 62
Insert[111]: 30
Search[112]: 80
Insert[112]: 30
Search[113]: 72
Insert[113]: 255
Search[114]: 62
Insert[114]: 30
Search[115]: 62
Insert[115]: 30
Search[116]: 73
Insert[116]: 30
Search[117]: 73
Insert[117]: 30
Search[118]: 83
Insert[118]: 30
Search[119]: 70
Insert[119]: 30
Search[120]: 63
Insert[120]: 30
Search[121]: 91
Insert[121]: 30
Search[122]: 103
Insert[122]: 30
Search[123]: 61
Insert[123]: 30
Search[124]: 62
Insert[124]: 30
Search[125]: 63
Insert[125]: 29
Search[126]: 59
Insert[126]: 30
Search[127]: 104
Insert[127]: 30
Search[128]: 61
Insert[128]: 225
Search[129]: 73
Insert[129]: 31
Search[130]: 61
Insert[130]: 32
Search[131]: 91
Insert[131]: 30
Search[132]: 81
Insert[132]: 30
Search[133]: 63
Insert[133]: 30
Search[134]: 61
Insert[134]: 30
Search[135]: 63
Insert[135]: 30
Search[136]: 80
Insert[136]: 30
Search[137]: 72
Insert[137]: 29
Search[138]: 71
Insert[138]: 29
Search[139]: 74
Insert[139]: 283
Search[140]: 72
Insert[140]: 30
Search[141]: 61
Insert[141]: 176
Search[142]: 63
Insert[142]: 30
Search[143]: 73
Insert[143]: 30
Search[144]: 61
Insert[144]: 30
Search[145]: 71
Insert[145]: 30
Search[146]: 62
Insert[146]: 30
Search[147]: 72
Insert[147]: 30
Search[148]: 92
Insert[148]: 29
Search[149]: 82
Insert[149]: 30
Search[150]: 80
Insert[150]: 30
Search[151]: 62
Insert[151]: 30
Search[152]: 74
Insert[152]: 30
Search[153]: 62
Insert[153]: 30
Search[154]: 83
Insert[154]: 178
Search[155]: 60
Insert[155]: 30
Search[156]: 61
Insert[156]: 29
Search[157]: 103
Insert[157]: 30
Search[158]: 62
Insert[158]: 30
Search[159]: 74
Insert[159]: 30
Search[160]: 61
Insert[160]: 30
Search[161]: 83
Insert[161]: 29
Search[162]: 62
Insert[162]: 29
Search[163]: 62
Insert[163]: 30
Search[164]: 61
Insert[164]: 30
Search[165]: 80
Insert[165]: 29
Search[166]: 72
Insert[166]: 279
Search[167]: 80
Insert[167]: 31
Search[168]: 81
Insert[168]: 32
Search[169]: 82
Insert[169]: 30
Search[170]: 73
Insert[170]: 29
Search[171]: 61
Insert[171]: 29
Search[172]: 93
Insert[172]: 30
Search[173]: 81
Insert[173]: 30
Search[174]: 70
Insert[174]: 30
Search[175]: 83
Insert[175]: 29
Search[176]: 61
Insert[176]: 30
Search[177]: 60
Insert[177]: 30
Search[178]: 72
Insert[178]: 367
Search[179]: 60
Insert[179]: 64
Search[180]: 61
Insert[180]: 48
Search[181]: 62
Insert[181]: 41
Search[182]: 77
Insert[182]: 35
Search[183]: 71
Insert[183]: 34
Search[184]: 72
Insert[184]: 33
Search[185]: 80
Insert[185]: 33
Search[186]: 61
Insert[186]: 32
Search[187]: 77
Insert[187]: 32
Search[188]: 74
Insert[188]: 32
Search[189]: 84
Insert[189]: 32
Search[190]: 84
Insert[190]: 32
Search[191]: 72
Insert[191]: 32
Search[192]: 75
Insert[192]: 32
Search[193]: 74
Insert[193]: 31
Search[194]: 72
Insert[194]: 227
Search[195]: 60
Insert[195]: 32
Search[196]: 60
Insert[196]: 32
Search[197]: 62
Insert[197]: 32
Search[198]: 71
Insert[198]: 176
Search[199]: 64
Insert[199]: 31
Search[200]: 73
Insert[200]: 31
Search[201]: 74
Insert[201]: 31
Search[202]: 63
Insert[202]: 31
Search[203]: 71
Insert[203]: 32
Search[204]: 82
Insert[204]: 31
Search[205]: 71
Insert[205]: 31
Search[206]: 71
Insert[206]: 32
Search[207]: 72
Insert[207]: 32
Search[208]: 83
Insert[208]: 70
Search[209]: 68
Insert[209]: 56
Search[210]: 71
Insert[210]: 41
Search[211]: 63
Insert[211]: 34
Search[212]: 61
Insert[212]: 32
Search[213]: 62
Insert[213]: 32
Search[214]: 75
Insert[214]: 32
Search[215]: 163
Insert[215]: 32
Search[216]: 67
Insert[216]: 32
Search[217]: 77
Insert[217]: 32
Search[218]: 74
Insert[218]: 32
Search[219]: 73
Insert[219]: 32
Search[220]: 87
Insert[220]: 31
Search[221]: 81
Insert[221]: 31
Search[222]: 63
Insert[222]: 31
Search[223]: 64
Insert[223]: 31
Search[224]: 62
Insert[224]: 31
Search[225]: 105
Insert[225]: 32
Search[226]: 62
Insert[226]: 32
Search[227]: 93
Insert[227]: 31
Search[228]: 61
Insert[228]: 291
Search[229]: 84
Insert[229]: 32
Search[230]: 74
Insert[230]: 32
Search[231]: 82
Insert[231]: 32
Search[232]: 60
Insert[232]: 32
Search[233]: 62
Insert[233]: 179
Search[234]: 81
Insert[234]: 31
Search[235]: 83
Insert[235]: 31
Search[236]: 62
Insert[236]: 31
Search[237]: 82
Insert[237]: 32
Search[238]: 72
Insert[238]: 31
Search[239]: 84
Insert[239]: 31
Search[240]: 65
Insert[240]: 31
Search[241]: 62
Insert[241]: 31
Search[242]: 102
Insert[242]: 293
Search[243]: 62
Insert[243]: 32
Search[244]: 73
Insert[244]: 31
Search[245]: 81
Insert[245]: 31
Search[246]: 61
Insert[246]: 31
Search[247]: 72
Insert[247]: 31
Search[248]: 72
Insert[248]: 31
Search[249]: 71
Insert[249]: 31
Search[250]: 62
Insert[250]: 31
Search[251]: 73
Insert[251]: 31
Search[252]: 103
Insert[252]: 31
Search[253]: 62
Insert[253]: 259
Search[254]: 81
Insert[254]: 32
Search[255]: 70
Insert[255]: 174
Search[256]: 61
Insert[256]: 31
Search[257]: 61
Insert[257]: 31
Search[258]: 81
Insert[258]: 31
Search[259]: 62
Insert[259]: 31
Search[260]: 83
Insert[260]: 31
Search[261]: 72
Insert[261]: 31
Search[262]: 62
Insert[262]: 31
Search[263]: 83
Insert[263]: 31
Search[264]: 81
Insert[264]: 295
Search[265]: 60
Insert[265]: 32
Search[266]: 62
Insert[266]: 174
Search[267]: 85
Insert[267]: 31
Search[268]: 62
Insert[268]: 31
Search[269]: 74
Insert[269]: 31
Search[270]: 61
Insert[270]: 31
Search[271]: 72
Insert[271]: 31
Search[272]: 83
Insert[272]: 31
Search[273]: 61
Insert[273]: 31
Search[274]: 61
Insert[274]: 31
Search[275]: 106
Insert[275]: 283
Search[276]: 83
Insert[276]: 32
Search[277]: 70
Insert[277]: 178
Search[278]: 62
Insert[278]: 31
Search[279]: 62
Insert[279]: 31
Search[280]: 62
Insert[280]: 31
Search[281]: 73
Insert[281]: 31
Search[282]: 92
Insert[282]: 31
Search[283]: 87
Insert[283]: 31
Search[284]: 99
Insert[284]: 31
Search[285]: 83
Insert[285]: 31
Search[286]: 65
Insert[286]: 31
Search[287]: 74
Insert[287]: 31
Search[288]: 72
Insert[288]: 51
Search[289]: 72
Insert[289]: 31
Search[290]: 72
Insert[290]: 30
Search[291]: 83
Insert[291]: 31
Search[292]: 72
Insert[292]: 31
Search[293]: 71
Insert[293]: 31
Search[294]: 63
Insert[294]: 31
Search[295]: 73
Insert[295]: 31
Search[296]: 73
Insert[296]: 31
Search[297]: 64
Insert[297]: 31
Search[298]: 18456
Insert[298]: 226
Search[299]: 122
Insert[299]: 32
Search[300]: 94
Insert[300]: 32
Search[301]: 102
Insert[301]: 41
Search[302]: 96
Insert[302]: 40
Search[303]: 75
Insert[303]: 32
Search[304]: 64
Insert[304]: 32
Search[305]: 62
Insert[305]: 32
Search[306]: 74
Insert[306]: 32
Search[307]: 82
Insert[307]: 32
Search[308]: 106
Insert[308]: 32
Search[309]: 64
Insert[309]: 31
Search[310]: 109
Insert[310]: 31
Search[311]: 79
Insert[311]: 32
Search[312]: 89
Insert[312]: 32
Search[313]: 86
Insert[313]: 32
Search[314]: 91
Insert[314]: 32
Search[315]: 89
Insert[315]: 32
Search[316]: 57173
Insert[316]: 32
Search[317]: 98
Insert[317]: 32
Search[318]: 87
Insert[318]: 32
Search[319]: 89
Insert[319]: 174
Search[320]: 78
Insert[320]: 31
Search[321]: 86
Insert[321]: 31
Search[322]: 96
Insert[322]: 31
Search[323]: 82
Insert[323]: 31
Search[324]: 82
Insert[324]: 31
Search[325]: 61
Insert[325]: 31
Search[326]: 63
Insert[326]: 31
Search[327]: 72
Insert[327]: 31
Search[328]: 74
Insert[328]: 31
Search[329]: 109
Insert[329]: 31
Search[330]: 62
Insert[330]: 31
Search[331]: 61
Insert[331]: 31
Search[332]: 62
Insert[332]: 31
Search[333]: 96
Insert[333]: 81
Search[334]: 75
Insert[334]: 83
Search[335]: 92
Insert[335]: 68
Search[336]: 97
Insert[336]: 55
Search[337]: 95
Insert[337]: 48
Search[338]: 92
Insert[338]: 45
Search[339]: 79
Insert[339]: 34
Search[340]: 63
Insert[340]: 32
Search[341]: 72
Insert[341]: 33
Search[342]: 71
Insert[342]: 31
Search[343]: 72
Insert[343]: 31
Search[344]: 84
Insert[344]: 31
Search[345]: 90
Insert[345]: 31
Search[346]: 67
Insert[346]: 31
Search[347]: 68
Insert[347]: 33
Search[348]: 113
Insert[348]: 31
Search[349]: 152
Insert[349]: 32
Search[350]: 88
Insert[350]: 31
Search[351]: 70
Insert[351]: 32
Search[352]: 75
Insert[352]: 31
Search[353]: 74
Insert[353]: 31
Search[354]: 84
Insert[354]: 31
Search[355]: 63
Insert[355]: 31
Search[356]: 84
Insert[356]: 31
Search[357]: 84
Insert[357]: 35
Search[358]: 74
Insert[358]: 32
Search[359]: 62
Insert[359]: 31
Search[360]: 63
Insert[360]: 31
Search[361]: 63
Insert[361]: 79
Search[362]: 83
Insert[362]: 59
Search[363]: 73
Insert[363]: 44
Search[364]: 71
Insert[364]: 37
Search[365]: 63
Insert[365]: 34
Search[366]: 74
Insert[366]: 33
Search[367]: 74
Insert[367]: 32
Search[368]: 61
Insert[368]: 31
Search[369]: 61
Insert[369]: 32
Search[370]: 74
Insert[370]: 32
Search[371]: 91
Insert[371]: 31
Search[372]: 93
Insert[372]: 31
Search[373]: 62
Insert[373]: 31
Search[374]: 76
Insert[374]: 32
Search[375]: 60
Insert[375]: 32
Search[376]: 74
Insert[376]: 33
Search[377]: 72
Insert[377]: 32
Search[378]: 89
Insert[378]: 32
Search[379]: 62
Insert[379]: 32
Search[380]: 83
Insert[380]: 32
Search[381]: 65
Insert[381]: 31
Search[382]: 73
Insert[382]: 32
Search[383]: 75
Insert[383]: 31
Search[384]: 61
Insert[384]: 31
Search[385]: 64
Insert[385]: 31
Search[386]: 61
Insert[386]: 32
Search[387]: 77
Insert[387]: 31
Search[388]: 63
Insert[388]: 31
Search[389]: 62
Insert[389]: 32
Search[390]: 73
Insert[390]: 33
Search[391]: 62
Insert[391]: 31
Search[392]: 83
Insert[392]: 31
Search[393]: 96
Insert[393]: 32
Search[394]: 62
Insert[394]: 40
Search[395]: 72
Insert[395]: 40
Search[396]: 61
Insert[396]: 40
Search[397]: 61
Insert[397]: 31
Search[398]: 62
Insert[398]: 40
Search[399]: 63
Insert[399]: 41
Search[400]: 71
Insert[400]: 40
